epoch,name,layer,iteration,train_r2,test_r2,train_mse,test_mse,subspace_rank,cumulative_dims,singular_values
2000,step_002000,2,8,0.90460574102362,0.8942150041465968,0.0159122722776452,0.0173631312510959,2,18,"0.822925,0.511718"
2000,epoch_01,2,9,0.8927301594984268,0.8801845438375352,0.0178940151898272,0.0196472274708212,2,20,"0.702487,0.434193"
2000,step_002000,2,9,0.8927301594984268,0.8801845438375352,0.0178940151898272,0.0196472274708212,2,20,"0.702487,0.434193"
2000,epoch_01,2,10,0.8809328992078266,0.8674798430156946,0.0198621666634719,0.0217305370353743,2,22,"0.748591,0.434651"
2000,step_002000,2,10,0.8809328992078266,0.8674798430156946,0.0198621666634719,0.0217305370353743,2,22,"0.748591,0.434651"
2000,epoch_01,2,11,0.8644881566177719,0.8529153343949325,0.022606055636984,0.0241231951517686,2,24,"0.751673,0.424301"
2000,step_002000,2,11,0.8644881566177719,0.8529153343949325,0.022606055636984,0.0241231951517686,2,24,"0.751673,0.424301"
2000,epoch_01,2,12,0.8458738656043548,0.8332698755950475,0.0257094581048955,0.0273512643696794,2,26,"0.668288,0.563845"
2000,step_002000,2,12,0.8458738656043548,0.8332698755950475,0.0257094581048955,0.0273512643696794,2,26,"0.668288,0.563845"
2000,epoch_01,2,13,0.8211010296961053,0.8083443652762533,0.029841003646085,0.0314383576577637,2,28,"0.776510,0.679627"
2000,step_002000,2,13,0.8211010296961053,0.8083443652762533,0.029841003646085,0.0314383576577637,2,28,"0.776510,0.679627"
2000,epoch_01,2,14,0.7926652801801236,0.7773453876393733,0.0345790082119928,0.0365621116344116,2,30,"0.883597,0.564696"
2000,step_002000,2,14,0.7926652801801236,0.7773453876393733,0.0345790082119928,0.0365621116344116,2,30,"0.883597,0.564696"
2000,epoch_01,3,0,0.967730019939644,0.9645234555102016,0.0053831967873911,0.0058231844326083,2,2,"0.627808,0.473620"
2000,step_002000,3,0,0.967730019939644,0.9645234555102016,0.0053831967873911,0.0058231844326083,2,2,"0.627808,0.473620"
2000,epoch_01,3,1,0.9615186494764832,0.959078301101369,0.0064186713564238,0.0067217380599834,2,4,"0.362203,0.346742"
2000,step_002000,3,1,0.9615186494764832,0.959078301101369,0.0064186713564238,0.0067217380599834,2,4,"0.362203,0.346742"
2000,epoch_01,3,2,0.9563317845610791,0.9543101026240084,0.0072836932907547,0.0075065912471415,2,6,"0.449337,0.414126"
2000,step_002000,3,2,0.9563317845610791,0.9543101026240084,0.0072836932907547,0.0075065912471415,2,6,"0.449337,0.414126"
2000,epoch_01,3,3,0.951784622931159,0.94910991764757,0.0080414893003979,0.0083624636139616,2,8,"0.483866,0.303696"
2000,step_002000,3,3,0.951784622931159,0.94910991764757,0.0080414893003979,0.0083624636139616,2,8,"0.483866,0.303696"
2000,epoch_01,3,4,0.9455793030684148,0.9421195390020792,0.0090756340374822,0.0095189165395783,2,10,"0.432579,0.325163"
2000,step_002000,3,4,0.9455793030684148,0.9421195390020792,0.0090756340374822,0.0095189165395783,2,10,"0.432579,0.325163"
2000,epoch_01,3,5,0.9385337955708613,0.9344362496595932,0.0102501326515136,0.0107794952854582,2,12,"0.458387,0.343536"
2000,step_002000,3,5,0.9385337955708613,0.9344362496595932,0.0102501326515136,0.0107794952854582,2,12,"0.458387,0.343536"
2000,epoch_01,3,6,0.9319722679777062,0.9272248280492196,0.0113438361414661,0.0119729574630703,2,14,"0.448330,0.309834"
2000,step_002000,3,6,0.9319722679777062,0.9272248280492196,0.0113438361414661,0.0119729574630703,2,14,"0.448330,0.309834"
2000,epoch_01,3,7,0.9249953511541424,0.9189851062757928,0.0125071559982648,0.0133385694915385,2,16,"0.499806,0.334117"
2000,step_002000,3,7,0.9249953511541424,0.9189851062757928,0.0125071559982648,0.0133385694915385,2,16,"0.499806,0.334117"
2000,epoch_01,3,8,0.9160047237547758,0.908478375367478,0.0140073179220848,0.0150557740900625,2,18,"0.478268,0.329990"
2000,step_002000,3,8,0.9160047237547758,0.908478375367478,0.0140073179220848,0.0150557740900625,2,18,"0.478268,0.329990"
2000,epoch_01,3,9,0.9029841394359762,0.894313133239125,0.0161787000251973,0.0173935427444781,2,20,"0.688453,0.401685"
2000,step_002000,3,9,0.9029841394359762,0.894313133239125,0.0161787000251973,0.0173935427444781,2,20,"0.688453,0.401685"
2000,epoch_01,3,10,0.8849723193199258,0.8744318332032711,0.0191819163397682,0.0206707740320392,2,22,"0.645580,0.470297"
2000,step_002000,3,10,0.8849723193199258,0.8744318332032711,0.0191819163397682,0.0206707740320392,2,22,"0.645580,0.470297"
2000,epoch_01,3,11,0.8641569098441275,0.8524596415275093,0.0226552089497468,0.0242803669436224,2,24,"0.660960,0.482251"
2000,step_002000,3,11,0.8641569098441275,0.8524596415275093,0.0226552089497468,0.0242803669436224,2,24,"0.660960,0.482251"
2000,epoch_01,3,12,0.8380938963928002,0.8270623099624151,0.0270048755962826,0.0284538932343928,2,26,"0.618238,0.480783"
2000,step_002000,3,12,0.8380938963928002,0.8270623099624151,0.0270048755962826,0.0284538932343928,2,26,"0.618238,0.480783"
2000,epoch_01,3,13,0.7984672915293768,0.7837446591029004,0.0336132628131991,0.0355923888946305,2,28,"0.673137,0.569834"
2000,step_002000,3,13,0.7984672915293768,0.7837446591029004,0.0336132628131991,0.0355923888946305,2,28,"0.673137,0.569834"
2000,epoch_01,3,14,0.7663606751093655,0.7525649003151721,0.0389690739927828,0.0407228076172774,2,30,"0.740219,0.468209"
2000,step_002000,3,14,0.7663606751093655,0.7525649003151721,0.0389690739927828,0.0407228076172774,2,30,"0.740219,0.468209"
2001,best_model,0,0,0.9507537322671248,0.9451697855555028,0.0082161502612554,0.0090015035216469,2,2,"2.678593,1.484550"
2001,best_model,0,1,0.9455015543876626,0.9400007470887888,0.0090917602215489,0.0098514403638182,2,4,"1.646692,1.246394"
2001,best_model,0,2,0.9426987843787794,0.937467183298394,0.0095586210050587,0.0102707518935398,2,6,"1.579121,1.186688"
2001,best_model,0,3,0.9404966006014884,0.9348965411669458,0.0099255428134395,0.0106948247723966,2,8,"1.331923,1.014521"
2001,best_model,0,4,0.938330736195474,0.932283248614346,0.0102865501318611,0.0111244698529453,2,10,"1.458653,1.126222"
2001,best_model,0,5,0.9357210977920918,0.9293616176481642,0.0107210820060085,0.0116125360592445,2,12,"1.161785,0.994897"
2001,best_model,0,6,0.9331989962678278,0.927557318613767,0.011141234169791,0.0119056657399919,2,14,"1.242184,1.015449"
2001,best_model,0,7,0.9303580857178148,0.9246825294023616,0.01161470677814,0.0123826453778826,2,16,"1.103056,0.851075"
2001,best_model,0,8,0.928572691822494,0.9233451576559673,0.0119123583480555,0.0126029718247507,2,18,"0.890131,0.817614"
2001,best_model,0,9,0.9259101751456186,0.9219018844741632,0.0123561343895812,0.0128413376860587,2,20,"1.118865,0.748828"
2001,best_model,0,10,0.9217129505016196,0.917264061379158,0.0130563012307383,0.0136046293625494,2,22,"1.187051,0.760321"
2001,best_model,0,11,0.918639839724494,0.9131696063685384,0.0135691003454262,0.0142689130180261,2,24,"1.248895,0.752498"
2001,best_model,0,12,0.9136425202226408,0.909013403901556,0.0144031986745295,0.0149471786737835,2,26,"1.229917,0.727067"
2001,best_model,0,13,0.9084677267895636,0.9027456912100774,0.0152664469220918,0.0159729353443495,2,28,"1.289452,0.886976"
2001,best_model,0,14,0.9014799179941596,0.8951732967628123,0.0164312776715353,0.0172334703216097,2,30,"1.387502,0.815053"
2001,best_model,1,0,0.9684848449014168,0.9650987497718492,0.0052565753101143,0.0057302420410813,2,2,"1.412794,1.093330"
2001,best_model,1,1,0.961184429966422,0.958239379254944,0.0064746908805088,0.0068660441789917,2,4,"0.997782,0.777957"
2001,best_model,1,2,0.9556519846422854,0.95216088333146,0.0073973154145566,0.0078680511406626,2,6,"0.870840,0.676495"
2001,best_model,1,3,0.9502672212233956,0.9471526161620124,0.0082959442695643,0.0086872866175103,2,8,"1.000184,0.578331"
2001,best_model,1,4,0.9450416940255696,0.941656483442189,0.0091682336195516,0.0095909612198078,2,10,"0.787370,0.461510"
2001,best_model,1,5,0.9397523450440026,0.9356310185395844,0.0100509826406111,0.0105795310348669,2,12,"0.876052,0.656735"
2001,best_model,1,6,0.9341670402776074,0.929855184840076,0.0109824162717834,0.0115270052946877,2,14,"0.873553,0.581530"
2001,best_model,1,7,0.9283585730253784,0.9226839987660808,0.0119511748138169,0.0126974356705008,2,16,"0.891626,0.650665"
2001,best_model,1,8,0.9225926069183832,0.915915070115794,0.0129122057919901,0.0138180726140208,2,18,"0.913922,0.613705"
2001,best_model,1,9,0.915025544916984,0.908497523581358,0.0141737033081809,0.0150389076500539,2,20,"0.664388,0.575090"
2001,best_model,1,10,0.9094202757047216,0.9021508587653044,0.015108859159645,0.0160785188183654,2,22,"0.661854,0.595003"
2001,best_model,1,11,0.9011206651599456,0.8932606633579464,0.0164936269466864,0.0175377553858009,2,24,"0.821645,0.555214"
2001,best_model,1,12,0.8901484408325219,0.8834186563879349,0.0183243470615828,0.019144032195793,2,26,"0.883125,0.669407"
2001,best_model,1,13,0.8804693308928595,0.8750653743124527,0.0199384382806233,0.02052148699878,2,28,"0.839929,0.531592"
2001,best_model,1,14,0.8708918879328261,0.8624284063688746,0.0215365194791987,0.0225786524754581,2,30,"0.880176,0.596920"
2001,best_model,2,0,0.9667319298535094,0.9626631875282902,0.0055487978009008,0.0061389333343114,2,2,"0.759839,0.592015"
2001,best_model,2,1,0.9602675273258487,0.9571768616186912,0.0066270385540226,0.0070403164718994,2,4,"0.473366,0.460867"
2001,best_model,2,2,0.9564426472993164,0.9535948410077152,0.0072646503345623,0.0076304248727087,2,6,"0.463842,0.402165"
2001,best_model,2,3,0.9524608204071768,0.9498937076598796,0.0079283968602036,0.0082453035392093,2,8,"0.457855,0.371990"
2001,best_model,2,4,0.94618369233448,0.9432791596916834,0.0089749871258484,0.0093372028302801,2,10,"0.536163,0.442732"
2001,best_model,2,5,0.938729874586433,0.9340850316841512,0.0102180848868381,0.0108480439067695,2,12,"0.745881,0.464171"
2001,best_model,2,6,0.926993747702156,0.9216540756268812,0.0121764343236503,0.012875618930455,2,14,"0.782737,0.409563"
2001,best_model,2,7,0.9165075339250532,0.90720198046345,0.0139263353592851,0.0152403455187208,2,16,"0.739412,0.458467"
2001,best_model,2,8,0.90460574102362,0.8942150041465968,0.0159122722776452,0.0173631312510959,2,18,"0.822925,0.511718"
2001,best_model,2,9,0.8927301594984268,0.8801845438375352,0.0178940151898272,0.0196472274708212,2,20,"0.702487,0.434193"
2001,best_model,2,10,0.8809328992078266,0.8674798430156946,0.0198621666634719,0.0217305370353743,2,22,"0.748591,0.434651"
2001,best_model,2,11,0.8644881566177719,0.8529153343949325,0.022606055636984,0.0241231951517686,2,24,"0.751673,0.424301"
2001,best_model,2,12,0.8458738656043548,0.8332698755950475,0.0257094581048955,0.0273512643696794,2,26,"0.668288,0.563845"
2001,best_model,2,13,0.8211010296961053,0.8083443652762533,0.029841003646085,0.0314383576577637,2,28,"0.776510,0.679627"
2001,best_model,2,14,0.7926652801801236,0.7773453876393733,0.0345790082119928,0.0365621116344116,2,30,"0.883597,0.564696"
2001,best_model,3,0,0.967730019939644,0.9645234555102016,0.0053831967873911,0.0058231844326083,2,2,"0.627808,0.473620"
2001,best_model,3,1,0.9615186494764832,0.959078301101369,0.0064186713564238,0.0067217380599834,2,4,"0.362203,0.346742"
2001,best_model,3,2,0.9563317845610791,0.9543101026240084,0.0072836932907547,0.0075065912471415,2,6,"0.449337,0.414126"
2001,best_model,3,3,0.951784622931159,0.94910991764757,0.0080414893003979,0.0083624636139616,2,8,"0.483866,0.303696"
2001,best_model,3,4,0.9455793030684148,0.9421195390020792,0.0090756340374822,0.0095189165395783,2,10,"0.432579,0.325163"
2001,best_model,3,5,0.9385337955708613,0.9344362496595932,0.0102501326515136,0.0107794952854582,2,12,"0.458387,0.343536"
2001,best_model,3,6,0.9319722679777062,0.9272248280492196,0.0113438361414661,0.0119729574630703,2,14,"0.448330,0.309834"
2001,best_model,3,7,0.9249953511541424,0.9189851062757928,0.0125071559982648,0.0133385694915385,2,16,"0.499806,0.334117"
2001,best_model,3,8,0.9160047237547758,0.908478375367478,0.0140073179220848,0.0150557740900625,2,18,"0.478268,0.329990"
2001,best_model,3,9,0.9029841394359762,0.894313133239125,0.0161787000251973,0.0173935427444781,2,20,"0.688453,0.401685"
2001,best_model,3,10,0.8849723193199258,0.8744318332032711,0.0191819163397682,0.0206707740320392,2,22,"0.645580,0.470297"
2001,best_model,3,11,0.8641569098441275,0.8524596415275093,0.0226552089497468,0.0242803669436224,2,24,"0.660960,0.482251"
2001,best_model,3,12,0.8380938963928002,0.8270623099624151,0.0270048755962826,0.0284538932343928,2,26,"0.618238,0.480783"
2001,best_model,3,13,0.7984672915293768,0.7837446591029004,0.0336132628131991,0.0355923888946305,2,28,"0.673137,0.569834"
2001,best_model,3,14,0.7663606751093655,0.7525649003151721,0.0389690739927828,0.0407228076172774,2,30,"0.740219,0.468209"
4000,step_004000,0,0,0.9903841977504524,0.9907984952100192,0.0016124930478933,0.0015551274574066,2,2,"2.044776,1.427223"
4000,step_004000,0,1,0.987720953423739,0.9883638650985108,0.0020587547161815,0.0019665844585655,2,4,"1.407511,1.197406"
4000,step_004000,0,2,0.9859468890738532,0.986662361299765,0.0023564181906617,0.0022541789539772,2,6,"1.317331,0.973778"
4000,step_004000,0,3,0.9845803417730136,0.9852996235214914,0.0025857058612549,0.0024844993677191,2,8,"1.056580,1.009218"
4000,step_004000,0,4,0.9830355956020724,0.9841297854962976,0.0028448940903452,0.0026822261514944,2,10,"1.044853,0.774836"
4000,step_004000,0,5,0.981513127461346,0.982754317317103,0.0031000447451394,0.0029147097184221,2,12,"1.071229,0.946169"
4000,step_004000,0,6,0.9802856521334756,0.9817519262210171,0.0033060937089532,0.0030841432893057,2,14,"0.941276,0.728793"
4000,step_004000,0,7,0.9792118194230314,0.9805995507998246,0.0034864817506204,0.0032789276193733,2,16,"1.033608,0.656772"
4000,step_004000,0,8,0.9776456959513088,0.9789894405422958,0.0037496132266765,0.0035511124788222,2,18,"1.319622,0.703444"
4000,step_004000,0,9,0.9754307349788082,0.9767778172212602,0.0041213184959509,0.0039249345941932,2,20,"1.523057,0.991775"
4000,step_004000,0,10,0.9730681501533226,0.9742697861788072,0.0045176224314457,0.004348791636223,2,22,"1.295773,1.002166"
4000,step_004000,0,11,0.9704064562799172,0.9714146514460972,0.004964081818906,0.004831343325373,2,24,"1.131507,0.934703"
4000,step_004000,0,12,0.9672722002483196,0.9682325935269508,0.005489892908593,0.0053691128585876,2,26,"1.103825,0.749779"
4000,step_004000,0,13,0.9633072050630008,0.9637312096694972,0.0061542778636368,0.0061298780600783,2,28,"1.036279,0.842389"
4000,step_004000,0,14,0.9574395531378268,0.9579057782009056,0.0071390029379964,0.0071145104696368,2,30,"1.236042,1.035412"
4000,step_004000,1,0,0.9925825908822778,0.9931056420729152,0.00124462899642,0.0011652611969454,2,2,"0.696641,0.530868"
4000,step_004000,1,1,0.9902087329611676,0.9907207535750984,0.0016420096936606,0.0015682746637924,2,4,"0.501742,0.443419"
4000,step_004000,1,2,0.9886673737380992,0.9894257194490574,0.0019002812651581,0.0017871518306717,2,6,"0.462178,0.395227"
4000,step_004000,1,3,0.9867545457075174,0.9875813809686363,0.0022211074718694,0.0020988812408874,2,8,"0.513471,0.354981"
4000,step_004000,1,4,0.9844603115709272,0.9855635252303848,0.0026062860240311,0.0024399463096552,2,10,"0.615553,0.367358"
4000,step_004000,1,5,0.9817048556527338,0.9824921625522904,0.0030688038485326,0.0029591111179898,2,12,"0.631131,0.445418"
4000,step_004000,1,6,0.9780914896905876,0.9787634291602592,0.003675572207579,0.003589381670578,2,14,"0.643717,0.437708"
4000,step_004000,1,7,0.9743745043495858,0.9750269156336132,0.0042993735045934,0.0042209431518434,2,16,"0.727473,0.540837"
4000,step_004000,1,8,0.96629288578299,0.9662451244424513,0.0056560039099547,0.0057053155475406,2,18,"0.821720,0.534841"
4000,step_004000,1,9,0.9592053532456344,0.9596360880314496,0.0068451547052019,0.0068224004721208,2,20,"0.847619,0.586008"
4000,step_004000,1,10,0.9515158357457332,0.9516951479877864,0.0081342831967898,0.0081645448976076,2,22,"0.783499,0.703696"
4000,step_004000,1,11,0.9412581045412008,0.942977038878755,0.0098554924253125,0.0096380140756196,2,24,"0.788148,0.635575"
4000,step_004000,1,12,0.9289195908477744,0.9304400493305496,0.0119251706508387,0.0117569915811322,2,26,"0.774096,0.629253"
4000,step_004000,1,13,0.9166346986362782,0.9186211668144408,0.0139839994688385,0.0137542488959263,2,28,"0.822753,0.608373"
4000,step_004000,1,14,0.90311739948461,0.9047542915200708,0.0162464815333261,0.016097601241906,2,30,"0.950690,0.641083"
4000,step_004000,2,0,0.9928277517990084,0.993142611734489,0.0012033482651768,0.0011589996768527,2,2,"0.460105,0.363226"
4000,step_004000,2,1,0.9906931092551486,0.9911839267220725,0.0015612642710526,0.0014900408220463,2,4,"0.404082,0.361121"
4000,step_004000,2,2,0.9884427300914388,0.989065503699201,0.0019384890338414,0.0018480634307887,2,6,"0.402053,0.343402"
4000,step_004000,2,3,0.9858298540111632,0.986397201480793,0.0023766758677382,0.0022990342283,2,8,"0.472184,0.304512"
4000,step_004000,2,4,0.9830707935006512,0.9834252619005626,0.0028392911913957,0.002801361345711,2,10,"0.451425,0.371925"
4000,step_004000,2,5,0.97900976498948,0.9791448157038206,0.0035207737730146,0.0035248666755764,2,12,"0.508226,0.376355"
4000,step_004000,2,6,0.974626276695114,0.9742805214888272,0.0042563934161388,0.0043470682921947,2,14,"0.455319,0.398530"
4000,step_004000,2,7,0.9686700061576152,0.9691324331995737,0.0052554245128303,0.0052171576390366,2,16,"0.592036,0.445995"
4000,step_004000,2,8,0.9601741823419178,0.9609255732957642,0.0066787944801909,0.0066041351290713,2,18,"0.541992,0.460139"
4000,step_004000,2,9,0.9530775395497556,0.9542635616682816,0.0078704286827043,0.0077302456763373,2,20,"0.604379,0.456660"
4000,step_004000,2,10,0.9439687086890228,0.9473550291645516,0.009397479598945,0.0088977722601586,2,22,"0.656521,0.450498"
4000,step_004000,2,11,0.9323482859226176,0.9350760363395144,0.0113480754776444,0.0109730106669495,2,24,"0.772008,0.487196"
4000,step_004000,2,12,0.9197030775511048,0.9232004717267306,0.0134704591095176,0.0129802618146177,2,26,"0.767646,0.443975"
4000,step_004000,2,13,0.9083584190157916,0.9115994183115342,0.0153714670683289,0.0149407559471059,2,28,"0.525084,0.459278"
4000,step_004000,2,14,0.8902558016503886,0.8904753921529073,0.0184057016657137,0.018510819327771,2,30,"0.828902,0.511111"
4000,step_004000,3,0,0.9938198071003383,0.9941039908554856,0.0010365371333921,0.0009964981738932,2,2,"0.411795,0.388639"
4000,step_004000,3,1,0.9912451533714922,0.9917184612674212,0.0014679895387783,0.0013996632895764,2,4,"0.304580,0.265643"
4000,step_004000,3,2,0.989551243386912,0.9905395872665896,0.00175199394188,0.0015988761223008,2,6,"0.311981,0.245313"
4000,step_004000,3,3,0.9875388814878976,0.9884424078668154,0.0020889772166332,0.0019532812917201,2,8,"0.335053,0.269700"
4000,step_004000,3,4,0.984713028573299,0.9852336530992608,0.0025632456816212,0.0024956422956827,2,10,"0.399318,0.301863"
4000,step_004000,3,5,0.9811231964634172,0.9817378877795788,0.0031655831397497,0.003086522554074,2,12,"0.412601,0.310848"
4000,step_004000,3,6,0.9768811816995182,0.9776782950510544,0.0038764073911514,0.0037726137006475,2,14,"0.379308,0.354371"
4000,step_004000,3,7,0.9716773328350348,0.9727919833955252,0.004749681111941,0.0045985502590634,2,16,"0.420664,0.316768"
4000,step_004000,3,8,0.9644099859608234,0.9661696679281676,0.0059713153787413,0.0057179771677922,2,18,"0.508106,0.328305"
4000,step_004000,3,9,0.9540504203902976,0.9547297624914144,0.0077131062600554,0.0076518238745618,2,20,"0.604119,0.338265"
4000,step_004000,3,10,0.9422665983926346,0.9421244352856708,0.0096918445011168,0.0097823570249157,2,22,"0.582363,0.439199"
4000,step_004000,3,11,0.926403508179011,0.9271873242401036,0.0123518914779549,0.0123067288122462,2,24,"0.607019,0.516107"
4000,step_004000,3,12,0.913715196949918,0.914762453856992,0.0144805222153682,0.0144066015448666,2,26,"0.462951,0.396073"
4000,step_004000,3,13,0.9035163581541998,0.9063956853535574,0.0161910635213592,0.0158208217984072,2,28,"0.579147,0.353103"
4000,step_004000,3,14,0.8869902628675876,0.8888304805919831,0.018953581786099,0.0187887077003885,2,30,"0.811436,0.371098"
6000,step_006000,0,0,0.9933284018462796,0.9933356726237598,0.0011187129155549,0.0011263076197177,2,2,"2.102518,1.596635"
6000,step_006000,0,1,0.9914920916647848,0.9919105929404732,0.0014266489347283,0.001367183690426,2,4,"1.552799,1.342351"
6000,step_006000,0,2,0.9900630376682766,0.9904215853836024,0.0016665124513558,0.0016188461469136,2,6,"1.281441,0.928062"
6000,step_006000,0,3,0.9890884935042682,0.9895263148354588,0.0018300240662166,0.001770168840312,2,8,"1.179025,1.055690"
6000,step_006000,0,4,0.9877309699015848,0.988351995967837,0.0020573313514544,0.0019686161682651,2,10,"1.029371,0.927400"
6000,step_006000,0,5,0.9865399370024818,0.9872749723719252,0.0022570622058653,0.0021506596680793,2,12,"1.335260,0.804179"
6000,step_006000,0,6,0.985311582524345,0.9862793803757344,0.0024631292494654,0.0023189173294102,2,14,"0.945130,0.646323"
6000,step_006000,0,7,0.9841221523700342,0.9848731774142364,0.0026626607348288,0.0025565976738788,2,16,"1.149928,0.714163"
6000,step_006000,0,8,0.9827432403841456,0.9837592528118172,0.0028939858315225,0.0027448595434778,2,18,"1.326252,0.789118"
6000,step_006000,0,9,0.9813301735110652,0.9824755274520036,0.0031311925745508,0.002961850297692,2,20,"1.317800,0.798605"
6000,step_006000,0,10,0.9790798488790264,0.9800616244523168,0.0035089800096547,0.0033698785218741,2,22,"1.350673,0.865193"
6000,step_006000,0,11,0.9762029150246528,0.9770611165136804,0.0039917323311734,0.0038770102237341,2,24,"1.136264,0.824594"
6000,step_006000,0,12,0.9735636702827932,0.974542623960014,0.00443479967561,0.0043026548326122,2,26,"1.255304,0.754610"
6000,step_006000,0,13,0.9700322760278884,0.96982934427451,0.0050272922396149,0.0050993534752363,2,28,"1.106996,1.062294"
6000,step_006000,0,14,0.9656854811401822,0.9652197117838188,0.0057553460426371,0.0058783480095969,2,30,"1.417973,1.017974"
6000,step_006000,1,0,0.9944625228703322,0.9948874330337968,0.0009292527913887,0.0008641116469516,2,2,"0.716753,0.507773"
6000,step_006000,1,1,0.9923833085241892,0.9927146617740096,0.0012773325226232,0.0012312765603166,2,4,"0.545491,0.444905"
6000,step_006000,1,2,0.9908900374092816,0.9913551975742534,0.0015275324849337,0.0014610502748268,2,6,"0.490542,0.377293"
6000,step_006000,1,3,0.9889569756663712,0.9894502367576564,0.0018519407107313,0.0017830380544689,2,8,"0.570624,0.374782"
6000,step_006000,1,4,0.987179690521419,0.987646195162556,0.0021501456084431,0.0020879548582837,2,10,"0.556883,0.347274"
6000,step_006000,1,5,0.9846015674290834,0.9848184747597492,0.0025830071533113,0.0025659511919894,2,12,"0.698652,0.392502"
6000,step_006000,1,6,0.9812944089064004,0.9809685726450196,0.0031382808215653,0.0032167122946472,2,14,"0.694580,0.395805"
6000,step_006000,1,7,0.9778171133166924,0.9774986679779802,0.0037217386300052,0.0038032067345422,2,16,"0.727708,0.475633"
6000,step_006000,1,8,0.972461684381322,0.971710341811185,0.0046200658595757,0.0047815445174937,2,18,"0.881510,0.539569"
6000,step_006000,1,9,0.9663675090537608,0.9659318939341772,0.0056419045615932,0.0057582275693686,2,20,"0.684182,0.507252"
6000,step_006000,1,10,0.9621205141787952,0.961219172617488,0.0063536559079914,0.0065547254679723,2,22,"0.735557,0.565390"
6000,step_006000,1,11,0.9544393701591968,0.9547268955137624,0.0076414225014217,0.0076519438924677,2,24,"0.659520,0.585662"
6000,step_006000,1,12,0.944515075325186,0.944564171360692,0.0093043754872358,0.009369387239508,2,26,"0.785642,0.658088"
6000,step_006000,1,13,0.9311583626409732,0.9335745895849528,0.0115402577471112,0.0112264323517687,2,28,"0.834711,0.661515"
6000,step_006000,1,14,0.9188224423667324,0.9214017456397644,0.0136081479050137,0.0132836811907878,2,30,"0.975831,0.713147"
6000,step_006000,2,0,0.994643349859326,0.9949136530556468,0.0008987794964017,0.0008596729269879,2,2,"0.462775,0.343485"
6000,step_006000,2,1,0.9926212588366132,0.9928757915951985,0.0012379440404763,0.0012041079114972,2,4,"0.414946,0.380470"
6000,step_006000,2,2,0.990514785716632,0.9907130851361606,0.0015909612563132,0.0015695886061633,2,6,"0.373397,0.360386"
6000,step_006000,2,3,0.9882886519495456,0.9884523234049816,0.001964656311278,0.0019517367073137,2,8,"0.456478,0.292917"
6000,step_006000,2,4,0.985786048073554,0.9854140021334088,0.0023840712298566,0.002465277295739,2,10,"0.457796,0.382609"
6000,step_006000,2,5,0.9816169749076704,0.9810945834181456,0.0030834809333667,0.0031953326234292,2,12,"0.526439,0.362265"
6000,step_006000,2,6,0.9775595401565594,0.9767604031793254,0.0037653122434799,0.0039280162814009,2,14,"0.438596,0.346673"
6000,step_006000,2,7,0.9730263584931426,0.9723221775007352,0.0045257632617255,0.0046781867788494,2,16,"0.547959,0.435850"
6000,step_006000,2,8,0.96706367379282,0.9667618451842062,0.0055246961390251,0.0056178402012807,2,18,"0.482178,0.441851"
6000,step_006000,2,9,0.9615216780689422,0.9609241413506396,0.0064541521953453,0.0066044694736319,2,20,"0.622724,0.566435"
6000,step_006000,2,10,0.9544143164030068,0.9545969668479668,0.0076459396676593,0.0076738323048519,2,22,"0.640726,0.454817"
6000,step_006000,2,11,0.9448668528427452,0.9462719958756188,0.0092489927387458,0.0090809413455843,2,24,"0.625236,0.419781"
6000,step_006000,2,12,0.9350841661304802,0.9368749221612764,0.0108891559646753,0.0106690687981525,2,26,"0.576407,0.492230"
6000,step_006000,2,13,0.9265682472377904,0.9274717180895444,0.0123178675442971,0.0122583650650363,2,28,"0.659229,0.427538"
6000,step_006000,2,14,0.9147727226395936,0.9172496473812948,0.0142985943168188,0.013986221428049,2,30,"0.568200,0.497183"
6000,step_006000,3,0,0.995446417387704,0.9956348949611704,0.0007637694157749,0.0007377662097573,2,2,"0.388262,0.345665"
6000,step_006000,3,1,0.993302004070978,0.9936931067021744,0.0011232594148253,0.0010659281682789,2,4,"0.302776,0.272549"
6000,step_006000,3,2,0.9917174750244756,0.9921714061949036,0.0013890403008269,0.0013231073630183,2,6,"0.318459,0.284630"
6000,step_006000,3,3,0.9897263042453724,0.9901136161488154,0.00172251815666,0.001670850261913,2,8,"0.322530,0.272119"
6000,step_006000,3,4,0.987283124581508,0.9874090631339816,0.0021326707321476,0.0021280032957242,2,10,"0.416305,0.288526"
6000,step_006000,3,5,0.9841467288703236,0.9836005895010927,0.0026592983758787,0.0027717733895875,2,12,"0.370123,0.306589"
6000,step_006000,3,6,0.9804576200485688,0.9806440383275852,0.0032769339314239,0.0032714190501075,2,14,"0.377704,0.362475"
6000,step_006000,3,7,0.9769069536708862,0.977807928926651,0.0038727123059039,0.0037507835557968,2,16,"0.451397,0.285470"
6000,step_006000,3,8,0.9722820578782908,0.9731090362551056,0.0046489066339732,0.0045449416914776,2,18,"0.431398,0.320426"
6000,step_006000,3,9,0.967323148274471,0.9682645243789754,0.0054815085835743,0.0053637938870491,2,20,"0.530455,0.388765"
6000,step_006000,3,10,0.9573941313391736,0.957052887268438,0.0071473403561322,0.0072587977002294,2,22,"0.590595,0.443529"
6000,step_006000,3,11,0.9466802421788691,0.946702707781526,0.0089438183024493,0.009007983109938,2,24,"0.612938,0.392149"
